29615367,DOT,Department of Transportation,Traffic Signal Condition,Ped Multiple Lamps,,11204,,,,,MC DONALD AVENUE,18 AVENUE,BROOKLYN,NA,N/A,12 BROOKLYN,BROOKLYN,990588,BROOKLYN
29615985,DOT,Department of Transportation,Traffic Signal Condition,Ped Multiple Lamps,,NA,,,,,BAY PKWY,5 ST E,,NA,N/A,Unspecified BROOKLYN,BROOKLYN,NA,BROOKLYN
29614006,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11412,116-28 NEWBURG STREET,NEWBURG STREET,SUFFOLK DRIVE,TURIN DRIVE,,,Saint Albans,NA,N/A,12 QUEENS,QUEENS,1049408,QUEENS
29616297,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11218,816 DITMAS AVENUE,DITMAS AVENUE,EAST 8 STREET,EAST 9 STREET,,,BROOKLYN,NA,Precinct,12 BROOKLYN,BROOKLYN,992565,BROOKLYN
29614173,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11203,517 RUTLAND ROAD,RUTLAND ROAD,BROOKLYN AVENUE,KINGSTON AVENUE,,,BROOKLYN,NA,Precinct,09 BROOKLYN,BROOKLYN,999880,BROOKLYN
29615735,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10025,,,,,WEST 100 STREET,BROADWAY,NEW YORK,NA,N/A,07 MANHATTAN,MANHATTAN,992580,MANHATTAN
29615862,DEP,Department of Environmental Protection,Water System,NO WATER - WNW,,10460,1490 VYSE AVENUE,VYSE AVENUE,JENNINGS STREET,EAST 172 STREET,,,BRONX,NA,N/A,03 BRONX,BRONX,1015188,BRONX
29614007,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11433,164-25 109 ROAD,109 ROAD,DEAD END,167 STREET,,,Jamaica,NA,N/A,12 QUEENS,QUEENS,1043279,QUEENS
29615215,DSNY,BCC - Queens East,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11691,460 BEACH 47 STREET,BEACH 47 STREET,BEACH CHANNEL DRIVE,NORTON AVENUE,,,Far Rockaway,NA,DSNY Garage,14 QUEENS,QUEENS,1045803,QUEENS
29619741,DSNY,A - Queens,Dirty Conditions,"E4 18"" Law",Street,11432,169-13 90 AVENUE,90 AVENUE,169 STREET,170 STREET,,,Jamaica,NA,N/A,12 QUEENS,QUEENS,1042072,QUEENS
29619761,DSNY,A - Queens,Dirty Conditions,"E4 18"" Law",Street,11432,170-19 89 AVENUE,89 AVENUE,170 STREET,171 STREET,,,Jamaica,NA,N/A,12 QUEENS,QUEENS,1042231,QUEENS
29616316,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11214,8809 26 AVENUE,26 AVENUE,BATH AVENUE,HARWAY AVENUE,,,BROOKLYN,NA,N/A,13 BROOKLYN,BROOKLYN,987215,BROOKLYN
29617977,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11419,118 STREET,118 STREET,107 AVENUE,109 AVENUE,,,SOUTH RICHMOND HILL,NA,Precinct,10 QUEENS,QUEENS,1033175,QUEENS
29617498,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10039,308 WEST 151 STREET,WEST 151 STREET,8 AVENUE,BRADHURST AVENUE,,,NEW YORK,NA,N/A,10 MANHATTAN,MANHATTAN,1001032,MANHATTAN
29617108,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10465,931 EDISON AVENUE,EDISON AVENUE,SOMMER PLACE,BARKLEY AVENUE,,,BRONX,NA,Precinct,10 BRONX,BRONX,1032757,BRONX
29613977,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11223,21 PARKWAY COURT,PARKWAY COURT,EAST 3 STREET,OCEAN PARKWAY,,,BROOKLYN,NA,DSNY Garage,15 BROOKLYN,BROOKLYN,993563,BROOKLYN
29615914,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11220,187 68 STREET,68 STREET,BAY CLIFF TERRACE,RIDGE BOULEVARD,,,BROOKLYN,NA,Precinct,10 BROOKLYN,BROOKLYN,976273,BROOKLYN
29615797,DOT,Department of Transportation,Street Light Condition,Lamppost Knocked Down,,NA,132-026 CONDUIT AVE S,CONDUIT AVE S,132 ST,SOUTHERN PKWY EX E/B,,,,NA,N/A,Unspecified QUEENS,QUEENS,NA,QUEENS
29616499,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11236,41 PAERDEGAT 14 STREET,PAERDEGAT 14 STREET,PAERDEGAT AVENUE NORTH,EAST 80 STREET,,,BROOKLYN,NA,Precinct,18 BROOKLYN,BROOKLYN,1011524,BROOKLYN
29615064,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11219,,,,,11 AVENUE,52 STREET,BROOKLYN,NA,N/A,12 BROOKLYN,BROOKLYN,984732,BROOKLYN
29615071,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11004,81-16 256 STREET,256 STREET,81 AVENUE,82 AVENUE,,,GLEN OAKS,NA,Precinct,13 QUEENS,QUEENS,1063541,QUEENS
29616801,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10036,441 WEST 48 STREET,WEST 48 STREET,9 AVENUE,10 AVENUE,,,NEW YORK,NA,Precinct,04 MANHATTAN,MANHATTAN,986717,MANHATTAN
29617147,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11369,31-26 BUELL STREET,BUELL STREET,31 AVENUE,31 DRIVE,,,EAST ELMHURST,NA,Precinct,03 QUEENS,QUEENS,1022475,QUEENS
29614741,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10466,828 EAST 223 STREET,EAST 223 STREET,BARNES AVENUE,BRONXWOOD AVENUE,,,BRONX,NA,Precinct,12 BRONX,BRONX,1023688,BRONX
29617700,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11235,1200 SHEEP BAY ROAD,SHEEP BAY ROAD,AVENUE X,EAST 13 STREET,,,BROOKLYN,NA,Precinct,15 BROOKLYN,BROOKLYN,996166,BROOKLYN
29615624,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11219,1215 44 STREET,44 STREET,12 AVENUE,13 AVENUE,,,BROOKLYN,NA,Precinct,12 BROOKLYN,BROOKLYN,986790,BROOKLYN
29614187,DEP,Department of Environmental Protection,Water System,NO WATER - WNW,,10011,629 6 AVENUE,6 AVENUE,WEST 18 STREET,WEST 19 STREET,,,NEW YORK,NA,N/A,04 MANHATTAN,MANHATTAN,985718,MANHATTAN
29615698,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10021,737 PARK AVENUE,PARK AVENUE,EAST 71 STREET,EAST 72 STREET,,,NEW YORK,NA,N/A,08 MANHATTAN,MANHATTAN,994165,MANHATTAN
29614685,DSNY,A - Manhattan,Dirty Conditions,E5 Loose Rubbish,Sidewalk,10014,23 COMMERCE STREET,COMMERCE STREET,7 AVENUE SOUTH,BEDFORD STREET,,,NEW YORK,NA,N/A,02 MANHATTAN,MANHATTAN,982976,MANHATTAN
29634527,DOT,Department of Transportation,Street Condition,Pothole,,NA,57,,,,,,,NA,N/A,Unspecified BRONX,BRONX,NA,BRONX
29617685,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10466,3998 HARPER AVENUE,HARPER AVENUE,EAST 233 STREET,BOROUGH BOUNDARY,,,BRONX,NA,Precinct,12 BRONX,BRONX,1030453,BRONX
29642386,DOT,Department of Transportation,Street Condition,Pothole,,NA,1113,,,,,,,NA,N/A,Unspecified BRONX,BRONX,NA,BRONX
29614154,DOT,Department of Transportation,Street Condition,Pothole,,NA,451,,,,,,,NA,N/A,Unspecified STATEN ISLAND,STATEN ISLAND,NA,STATEN ISLAND
29617689,DOT,Department of Transportation,Street Condition,Pothole,,NA,451,,,,,,,NA,N/A,Unspecified STATEN ISLAND,STATEN ISLAND,NA,STATEN ISLAND
29635662,DOT,Department of Transportation,Street Condition,Pothole,,NA,,,,,,,,NA,N/A,Unspecified BRONX,BRONX,NA,BRONX
29618237,DOT,Department of Transportation,Street Condition,Pothole,,NA,451,,,,,,,NA,N/A,Unspecified STATEN ISLAND,STATEN ISLAND,NA,STATEN ISLAND
29618238,DOT,Department of Transportation,Street Condition,Pothole,,NA,451,,,,,,,NA,N/A,Unspecified STATEN ISLAND,STATEN ISLAND,NA,STATEN ISLAND
29618182,DSNY,Manhattan 06,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10003,218 THIRD AVENUE,THIRD AVENUE,EAST 18 STREET,EAST 19 STREET,,,NEW YORK,NA,DSNY Garage,06 MANHATTAN,MANHATTAN,988384,MANHATTAN
29617668,DOT,Department of Transportation,Street Condition,Pothole,,NA,451,,,,,,,NA,N/A,Unspecified STATEN ISLAND,STATEN ISLAND,NA,STATEN ISLAND
29616482,DOT,Department of Transportation,Street Condition,Pothole,,NA,,,,,,,,NA,N/A,Unspecified STATEN ISLAND,STATEN ISLAND,NA,STATEN ISLAND
29616453,DOT,Department of Transportation,Street Condition,Pothole,,NA,,,,,,,,NA,N/A,Unspecified STATEN ISLAND,STATEN ISLAND,NA,STATEN ISLAND
29618221,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11236,8414 GLENWOOD ROAD,GLENWOOD ROAD,EAST 84 STREET,EAST 85 STREET,,,BROOKLYN,NA,Precinct,18 BROOKLYN,BROOKLYN,1008717,BROOKLYN
29617254,DEP,Department of Environmental Protection,Water System,LOW WATER PRESSURE - WLWP,,10462,1446 WHITE PLAINS ROAD,WHITE PLAINS ROAD,WOOD AVENUE,ARCHER STREET,,,BRONX,NA,N/A,09 BRONX,BRONX,1022066,BRONX
29616513,DSNY,Manhattan 06,Missed Collection (All Materials),1RG Missed Recycling Paper,Sidewalk,10003,218 THIRD AVENUE,THIRD AVENUE,EAST 18 STREET,EAST 19 STREET,,,NEW YORK,NA,DSNY Garage,06 MANHATTAN,MANHATTAN,988384,MANHATTAN
29615935,DSNY,Queens East 12,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,11412,187-30 119 ROAD,119 ROAD,RIVERTON STREET,FARMERS BOULEVARD,,,Saint Albans,NA,N/A,12 QUEENS,QUEENS,1050131,QUEENS
29617720,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11413,143-32 229 STREET,229 STREET,EDGEWOOD AVENUE,144 AVENUE,,,SPRINGFIELD GARDENS,NA,Precinct,13 QUEENS,QUEENS,1053909,QUEENS
29614150,DOT,Department of Transportation,Street Condition,Pothole,,NA,,,,,,,,NA,N/A,Unspecified STATEN ISLAND,STATEN ISLAND,NA,STATEN ISLAND
29617490,DOT,Department of Transportation,Street Condition,Pothole,,NA,,,,,,,,NA,N/A,Unspecified STATEN ISLAND,STATEN ISLAND,NA,STATEN ISLAND
29641931,DOT,Department of Transportation,Street Condition,Pothole,,NA,130,,,,,,,NA,N/A,Unspecified BRONX,BRONX,NA,BRONX
29618307,DSNY,BCC - Brooklyn North,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11212,42 EAST 95 STREET,EAST 95 STREET,EAST NEW YORK AVENUE,RUTLAND ROAD,,,BROOKLYN,NA,DSNY Garage,17 BROOKLYN,BROOKLYN,1004643,BROOKLYN
29616898,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11236,9606 AVENUE L,AVENUE L,EAST 96 STREET,ROCKAWAY PARKWAY,,,BROOKLYN,NA,Precinct,18 BROOKLYN,BROOKLYN,1013162,BROOKLYN
29615747,DSNY,Bronx 03,Sanitation Condition,12 Dead Animals,Sidewalk,10451,3229 THIRD AVENUE,THIRD AVENUE,EAST 161 STREET,EAST 163 STREET,,,BRONX,NA,N/A,03 BRONX,BRONX,1009456,BRONX
29615079,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11377,51-69 72 STREET,72 STREET,CALAMUS AVENUE,52 AVENUE,,,Woodside,NA,N/A,05 QUEENS,QUEENS,1014162,QUEENS
29614179,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11373,41-18 75 STREET,75 STREET,41 AVENUE,WOODSIDE AVENUE,,,ELMHURST,NA,Precinct,04 QUEENS,QUEENS,1014707,QUEENS
29614208,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10469,3537 MICKLE AVENUE,MICKLE AVENUE,CHESTER STREET,NEEDHAM AVENUE,,,BRONX,NA,Precinct,12 BRONX,BRONX,1026593,BRONX
29615903,DSNY,BCC - Brooklyn South,Missed Collection (All Materials),2R Bulk-Missed Recy Collection,Sidewalk,11231,227 PRESIDENT STREET,PRESIDENT STREET,CLINTON STREET,COURT STREET,,,BROOKLYN,NA,DSNY Garage,06 BROOKLYN,BROOKLYN,984868,BROOKLYN
29615101,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11229,2261 EAST 29 STREET,EAST 29 STREET,AVENUE V,AVENUE W,,,BROOKLYN,NA,N/A,15 BROOKLYN,BROOKLYN,1000298,BROOKLYN
29616516,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10466,3889 HARPER AVENUE,HARPER AVENUE,GARRETT PLACE,DEAD END,,,BRONX,NA,Precinct,12 BRONX,BRONX,1030372,BRONX
29618272,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11234,1253 EAST 57 STREET,EAST 57 STREET,AVENUE L,AVENUE M,,,BROOKLYN,NA,Precinct,18 BROOKLYN,BROOKLYN,1006321,BROOKLYN
29614226,DSNY,BCC - Staten Island,Missed Collection (All Materials),2R Bulk-Missed Recy Collection,Sidewalk,10309,841 RATHBUN AVENUE,RATHBUN AVENUE,VERNON AVENUE,FOSTER ROAD,,,STATEN ISLAND,NA,DSNY Garage,03 STATEN ISLAND,STATEN ISLAND,927649,STATEN ISLAND
29616520,DOT,Department of Transportation,Street Condition,Cave-in,Street,11373,,,,,74 STREET,CALAMUS AVENUE,ELMHURST,NA,N/A,02 QUEENS,QUEENS,1015144,QUEENS
29617221,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,11214,2128 81 STREET,81 STREET,21 AVENUE,BAY PARKWAY,,,BROOKLYN,NA,N/A,11 BROOKLYN,BROOKLYN,986380,BROOKLYN
29615630,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11373,,,,,74 STREET,CALAMUS AVENUE,Elmhurst,NA,N/A,02 QUEENS,QUEENS,1015144,QUEENS
29618242,DSNY,BCC - Queens East,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11364,56-40 203 STREET,203 STREET,56 AVENUE,58 AVENUE,,,Oakland Gardens,NA,DSNY Garage,11 QUEENS,QUEENS,1046673,QUEENS
29615223,DOT,Department of Transportation,Traffic Signal Condition,Temporary,,10462,,,,,CRUGER AVENUE,BRADY AVENUE,BRONX,NA,N/A,11 BRONX,BRONX,1021111,BRONX
29615605,DOT,Department of Transportation,Street Light Condition,Lamppost Knocked Down,,NA,H HUDSON PKWY,H HUDSON PKWY,230 ST W,,,,,NA,N/A,Unspecified BRONX,BRONX,NA,BRONX
29616444,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11385,57-13 CATALPA AVENUE,CATALPA AVENUE,SENECA AVENUE,ONDERDONK AVENUE,CATALPA AVENUE,SENECA AVENUE,Ridgewood,NA,N/A,05 QUEENS,QUEENS,1010816,QUEENS
29616508,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11232,835 40 STREET,40 STREET,8 AVENUE,9 AVENUE,,,BROOKLYN,NA,Precinct,12 BROOKLYN,BROOKLYN,985080,BROOKLYN
29617418,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11419,107-68 110 STREET,110 STREET,107 AVENUE,109 AVENUE,,,SOUTH RICHMOND HILL,NA,Precinct,10 QUEENS,QUEENS,1031167,QUEENS
29616268,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Head,,NA,,,,,TAYLOR AVE,TREMONT AVE EAST,,NA,N/A,Unspecified BRONX,BRONX,NA,BRONX
29614337,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,10028,,,,,LEXINGTON AVENUE,EAST   85 STREET,NEW YORK,NA,N/A,08 MANHATTAN,MANHATTAN,996413,MANHATTAN
29615633,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11221,871 BUSHWICK AVENUE,BUSHWICK AVENUE,HIMROD STREET,LAFAYETTE AVENUE,,,BROOKLYN,NA,N/A,04 BROOKLYN,BROOKLYN,1004841,BROOKLYN
29617613,DOT,Department of Transportation,Traffic Signal Condition,Controller,,NA,,,,,FLATBUSH AVE,MARINE PARK GOLF COURS,,NA,N/A,Unspecified BROOKLYN,BROOKLYN,NA,BROOKLYN
29613967,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10465,2801 BARKLEY AVENUE,BARKLEY AVENUE,SWINTON AVENUE,QUINCY AVENUE,,,BRONX,NA,Precinct,10 BRONX,BRONX,1031398,BRONX
29614475,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11207,180 JACKIE ROBINSON PARKWAY,JACKIE ROBINSON PARKWAY,BULWER PLACE,DEAD END,,,BROOKLYN,NA,Precinct,05 BROOKLYN,BROOKLYN,1013528,BROOKLYN
29616993,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,11102,,,,,30 AVENUE,31 STREET,ASTORIA,NA,N/A,01 QUEENS,QUEENS,1006025,QUEENS
29615645,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Horn,Store/Commercial,10312,5166 HYLAN BOULEVARD,HYLAN BOULEVARD,WENDY DRIVE,ARBUTUS AVENUE,,,STATEN ISLAND,NA,Precinct,03 STATEN ISLAND,STATEN ISLAND,934495,STATEN ISLAND
29617478,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11209,27 83 STREET,83 STREET,SHORE ROAD,NARROWS AVENUE,,,BROOKLYN,NA,N/A,10 BROOKLYN,BROOKLYN,973512,BROOKLYN
29614710,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207,180 JACKIE ROBINSON PARKWAY,JACKIE ROBINSON PARKWAY,BULWER PLACE,DEAD END,,,BROOKLYN,NA,Precinct,05 BROOKLYN,BROOKLYN,1013528,BROOKLYN
29617056,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11418,87-18 102 STREET,102 STREET,87 AVENUE,88 AVENUE,,,RICHMOND HILL,NA,Precinct,09 QUEENS,QUEENS,1027249,QUEENS
29615922,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10453,1802 PALISADE PLACE,PALISADE PLACE,BEND,SEDGWICK AVENUE,,,BRONX,NA,Precinct,05 BRONX,BRONX,1006864,BRONX
29618057,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11209,,,,,83 STREET,SHORE ROAD,BROOKLYN,NA,N/A,10 BROOKLYN,BROOKLYN,973160,BROOKLYN
29618134,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,10025,175 WEST 95 STREET,WEST 95 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,NEW YORK,NA,N/A,07 MANHATTAN,MANHATTAN,992574,MANHATTAN
29617435,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,10001,420 WEST 26 STREET,WEST 26 STREET,9 AVENUE,10 AVENUE,,,NEW YORK,NA,N/A,04 MANHATTAN,MANHATTAN,983873,MANHATTAN
29615606,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11691,,,,,CENTRAL AVENUE,BEACH   12 STREET,FAR ROCKAWAY,NA,Precinct,14 QUEENS,QUEENS,1054321,QUEENS
29615893,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11229,1670 EAST 19 STREET,EAST 19 STREET,KINGS HIGHWAY,QUENTIN ROAD,,,BROOKLYN,NA,Precinct,15 BROOKLYN,BROOKLYN,996874,BROOKLYN
29615277,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10469,2909 LACONIA AVENUE,LACONIA AVENUE,ARNOW AVENUE,ADEE AVENUE,,,BRONX,NA,Precinct,11 BRONX,BRONX,1024159,BRONX
29617531,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10029,1627 PARK AVENUE,PARK AVENUE,EAST 115 STREET,EAST 116 STREET,,,NEW YORK,NA,N/A,11 MANHATTAN,MANHATTAN,999889,MANHATTAN
29617470,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11223,1848 WEST 12 STREET,WEST 12 STREET,HIGHLAWN AVENUE,AVENUE S,,,BROOKLYN,NA,Precinct,11 BROOKLYN,BROOKLYN,988623,BROOKLYN
29615042,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10023,117 WEST 74 STREET,WEST 74 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,NEW YORK,NA,Precinct,07 MANHATTAN,MANHATTAN,990183,MANHATTAN
29618183,DSNY,BCC - Staten Island,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10308,137 GREAVES AVENUE,GREAVES AVENUE,GREAVES COURT,GIBSON AVENUE,,,STATEN ISLAND,NA,DSNY Garage,03 STATEN ISLAND,STATEN ISLAND,943479,STATEN ISLAND
29617652,DOT,Department of Transportation,Street Condition,Pothole,,NA,,,,,,,,NA,N/A,Unspecified BRONX,BRONX,NA,BRONX
29614723,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10453,142 MORTON PLACE,MORTON PLACE,HARRISON AVENUE,DR M L KING JR BOULEVARD,,,BRONX,NA,Precinct,05 BRONX,BRONX,1007999,BRONX
29614747,DSNY,Bronx 05,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,10468,2388 CRESTON AVENUE,CRESTON AVENUE,EAST 184 STREET,EAST 188 STREET,,,BRONX,NA,DSNY Garage,05 BRONX,BRONX,1012053,BRONX
29617042,DOT,Department of Transportation,Street Condition,Pothole,,NA,,,,,,,,NA,N/A,Unspecified BRONX,BRONX,NA,BRONX
29617507,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11216,1260 ATLANTIC AVENUE,ATLANTIC AVENUE,PERRY PLACE,NOSTRAND AVENUE,,,BROOKLYN,NA,Precinct,08 BROOKLYN,BROOKLYN,997833,BROOKLYN
29614479,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10036,653 11 AVENUE,11 AVENUE,WEST 47 STREET,WEST 48 STREET,,,NEW YORK,NA,Precinct,04 MANHATTAN,MANHATTAN,985418,MANHATTAN
29616233,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11210,1460A FLATBUSH AVENUE,FLATBUSH AVENUE,FARRAGUT ROAD,EAST 28 STREET,,,BROOKLYN,NA,Precinct,14 BROOKLYN,BROOKLYN,998108,BROOKLYN
29617091,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10454,449 EAST 139 STREET,EAST 139 STREET,WILLIS AVENUE,BROOK AVENUE,,,BRONX,NA,Precinct,01 BRONX,BRONX,1006193,BRONX
29614744,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10453,140 MORTON PLACE,MORTON PLACE,HARRISON AVENUE,DR M L KING JR BOULEVARD,,,BRONX,NA,Precinct,05 BRONX,BRONX,1008011,BRONX
29615058,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11362,REDFIELD STREET,REDFIELD STREET,51 AVENUE,52 AVENUE,,,Little Neck,NA,N/A,11 QUEENS,QUEENS,1056155,QUEENS
29617978,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10023,117 WEST 74 STREET,WEST 74 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,NEW YORK,NA,Precinct,07 MANHATTAN,MANHATTAN,990183,MANHATTAN
29616305,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,11360,23-70 207 STREET,207 STREET,23 ROAD,26 AVENUE,,,Bayside,NA,N/A,07 QUEENS,QUEENS,1043515,QUEENS
29616474,DSNY,BCC - Staten Island,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,10314,84 MARGARETTA COURT,MARGARETTA COURT,WESTCOTT BOULEVARD,JEWETT AVENUE,,,STATEN ISLAND,NA,DSNY Garage,01 STATEN ISLAND,STATEN ISLAND,948488,STATEN ISLAND
29616814,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11216,1260 ATLANTIC AVENUE,ATLANTIC AVENUE,PERRY PLACE,NOSTRAND AVENUE,,,BROOKLYN,NA,Precinct,08 BROOKLYN,BROOKLYN,997833,BROOKLYN
29617577,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11001,255-14 87 TERRACE,87 TERRACE,LITTLE NECK PARKWAY,256 STREET,,,Floral Park,NA,N/A,13 QUEENS,QUEENS,1064542,QUEENS
29642455,DOT,Department of Transportation,Street Condition,Pothole,,NA,,,,,,,,NA,N/A,Unspecified BRONX,BRONX,NA,BRONX
29642387,DOT,Department of Transportation,Street Condition,Pothole,,NA,,,,,,,,NA,N/A,Unspecified BRONX,BRONX,NA,BRONX
29634550,DOT,Department of Transportation,Street Condition,Pothole,,NA,,,,,,,,NA,N/A,Unspecified BRONX,BRONX,NA,BRONX
29618273,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10466,1110 EAST 232 STREET,EAST 232 STREET,LACONIA AVENUE,BEND,,,BRONX,NA,Precinct,12 BRONX,BRONX,1026845,BRONX
29640205,DOT,Department of Transportation,Street Condition,Pothole,,NA,,,,,,,,NA,N/A,Unspecified BRONX,BRONX,NA,BRONX
29615902,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10453,142 MORTON PLACE,MORTON PLACE,HARRISON AVENUE,DR M L KING JR BOULEVARD,,,BRONX,NA,Precinct,05 BRONX,BRONX,1007999,BRONX
29637933,DOT,Department of Transportation,Street Condition,Pothole,,NA,,,,,,,,NA,N/A,Unspecified BRONX,BRONX,NA,BRONX
29614484,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11436,,,,,ROCKAWAY BOULEVARD,INWOOD STREET,JAMAICA,NA,Precinct,12 QUEENS,QUEENS,1041788,QUEENS
29615643,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11216,1260 ATLANTIC AVENUE,ATLANTIC AVENUE,PERRY PLACE,NOSTRAND AVENUE,,,BROOKLYN,NA,Precinct,08 BROOKLYN,BROOKLYN,997833,BROOKLYN
29617094,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11370,78-11 32 AVENUE,32 AVENUE,78 STREET,79 STREET,,,EAST ELMHURST,NA,Precinct,03 QUEENS,QUEENS,1014927,QUEENS
29616892,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11436,,,,,149 STREET,115 AVENUE,Jamaica,NA,N/A,12 QUEENS,QUEENS,1041457,QUEENS
29616225,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10032,,,,,WEST  163 STREET,FORT WASHINGTON AVENUE,NEW YORK,NA,Precinct,12 MANHATTAN,MANHATTAN,999817,MANHATTAN
